Blk Jks  - Lakeside Music Video,8oUI02eK3SM,This song contains a male voice singing in the midrange while backing voices are supported with vocals in the higher register. Someone is playing a complex jazzlike groove on the drums. An e-guitar is playing a loud arpeggio melody panned to the right side of the speakers along with an e-bass. This song may be playing live at a jazz festival.
Snarky Puppy - Young Stuff (groundUP),8pYHLfKqHL4,"The Jazz song features a wide brass section playing over soft kick and rimshot hits, smooth bass guitar, mellow keys chords and soft electric guitar arpeggiated melody. It sounds relaxing, warm and calming - like something you would hear in waiting rooms."
ZATURNO  ESPACIAL EN  COPIAPO IMPERIO PUB 2011 WARRIOR SOUND  SYSTEM,8pc8fjPIV-Q,"A male singer sings this cool melody with backup female singers in vocal harmony. The song is medium tempo with a groovy rhythm, steady drumming rhythm, disc scratching tones, and piano accompaniment. The song is groovy and has a dance rhythm. The song has poor audio quality."
Frontside - Nowy Utwór (by longas),8pit9UV69S8,Harsh amateur recording of hardcore aggressive speed metal. The recording is blown out and distorted. Male scream vocals can be heard as well as loud drums and distorted guitar.
Without Touch 2.0 - concert Lydia Kavina (modern),8q0An6WY7_c,"The low quality recording features a theremin solo melody. It sounds haunting, intense, suspenseful and cold. There are some water flowing sounds in the background. The recording is mono and noisy."
Qlimax 2011 | Official Q-dance Aftermovie,8qeTEfOqB0A,"The low quality recording features an electro song that features loud choir vocals singing over loud low percussions and some tom rolls. Towards the end of the loop, the choir vocal is sustained and it blends with synth lead riser. It sounds powerful, epic, energetic and exciting."
"The Lone Bellow ""Slip Slidin' Away""",8r1y_Bz4VfQ,This is an acoustic ballad that is sung in a melancholic manner by two male vocalists and a female vocalist. There is an acoustic guitar in the background playing a simple tune. The tempo and the general atmosphere of the song is relatively calm. The music could be played at a coffee shop in the background.
Nekrikh Sigh - Apla san oneiro,8rCYRgePG-4,"A female vocalist sings this spirited Latin Rap. The tempo is medium fast with keyboard harmony , infectious drumming, groovy basslines and digital beats. The song is upbeat, youthful, catchy, energetic, emphatic, melodic and vivacious with a dance groove. This song is a Latin Urbano."
Ben Webster - For All We Know,8sSV_vqOlS4,"The low quality recording features a jazz song that consists of a saxophone solo melody played over groovy piano, groovy double bass, shimmering hi hats and punchy snare. It sounds passionate and soulful, even though the recording is noisy and in mono."
The Galway Spirit,8tY6nioUQIw,This song features a flute being played at a high pitch. The melody is of a folk song. There are no other instruments in this song. There are no voices in this song. This song can be played in an animation movie featuring a person skipping in a forest.
Throbbing Gristle - United (Two Lone Swordsmen Remix - Vocal Version),8vFJX7NcSbI,A digital drum is playing a four on the floor groove with a kick on every beat and a noisy sounding snare. A synth bass sound is playing a bassline along with a sub bass. On top of that a synth pluck sound is playing a fast arpeggiated melody. A noise sound is used as an atmospheric element. This song may be playing in an arcade video-game.
PupaJim   Raggamuffin,8wty3wJfmEY,A male Latin singer sings this cool melody. The song is medium tempo with keyboard accompaniment and steady drumming rhythm and a percussive bass-line with missing harmonies. The song is experimental and has bad audio quality.
Nane Tsora,8y36aT4C_c0,"This music is a western classical. The tempo is slow with violins, trumpets, flute, cello. Viola, bassoon harmony. The music is soft, mellow, mellifluous, rich, elegant and exquisite. This is a live performance/concert."
"Jean-Philippe Rameau, La Poule",8yiJOImd6k0,"This music is instrumental . The tempo is fast with a vibrant and vivacious Harpsichord solo of the famous composition of the French composer Jean-Philippe Rameau. The music is complex, lively, spirited, enchanting, playful , engaging and a masterpiece."
Lamborghini vs. Ferrari,8ynjAtF5VnA,An acoustic drum is playing a fast and complex drum groove with a lot of crash hits and double bass drum. Distorted e-guitars strumming wild chords along with an e-bass holding the melody while a male voice is screaming/singing loud and aggressively. In-between the song high and awkward laughing can be heard. This is an amateur recording. This song may be playing at a hard rock tattoo studio.
XV MARIELA VALS,8zCZzzAaC4I,"This is an opera song that's recorded at a very low quality. The vocal audio is distorted and creates some fuzzy sounds, and the string instruments are muffled. The song is an uplifting, emotional song."
Ameen doing the shuffle,8zDbEfC6Uf0,"This song is a loud, energetic electronic instrumental. The audio quality is substandard making it hard to hear the song. One can tell that the song is vibrant , vivacious, bright, youthful and buoyant from the beat of punchy drumming and rapid incoherent vocals. Thesong sounds like EDM."
Space Truckin' - Deep Purple,8zGJ9N7c6pE,This classic rock song features a hammond organ playing the main melody. This is backed by the percussion playing a simple beat. The percussion plays the hi-hat at every count and ends with a roll at the end of every bar. The bass plays the same melody as the hammond. There are no voices in this song. This is an instrumental song. This song can be played in a bank robbery scene in a movie.
Dapper Day Meet & Greet with Charisma Star!​​​ | Charisma Star​​​,8zcogfmAD_o,"A woman talks before the beginning of the music track. The song is instrumental with a trumpet playing a swing melody accompanied by a brass band and jazz orchestra. The tempo is medium with a walking bass line, piano accompaniment, steady rhythm and clapping percussion. The song is a classic swing jazz tune."
Kendall Motor Oil - with liquid titanium - Mood film,9-R70gSqvrc,A full sounding male voice is singing mid range with kind of a radio effect on his voice. Two banjos are strumming chords with one playing the lead melody on top. One is panned to the right side of the speakers. An acoustic drum is playing a four on the floor groove with a kick on every beat and an e-bass is playing his own melody along. In the background you can hear the sound of a photo taken. This song may be playing in an advertisement for a product.
Canon PowerShot G16 Digital Camera features,90NsBZvepy0,"The low quality recording features a fast camera shuttering sound effects, while the alternative rock instrumental is playing in the background. The Instrumental features a slap snare, tinny kick hits, shimmering hi hats, electric guitar melody and low bass guitar. It sounds almost like a video game background music."
Kom Leuk Torosab Ke Pel Nov Kbe Oun RHM CD Vol 471,91AmOKytRUM,"A female vocalist sings this soft song in a foreign language. The tempo is slow with a soft piano accompaniment and sound of chimes. The vocals are mellow, passionate,emotional, sentimental, nostalgic, melancholic and reflective. This song is a sad classic Pop."
"A shofar ""TeddYYYYYy el SHOFAR""",91Qp8XUskXo,Someone is playing a shofar in a high frequency blowing overtones in the higher register before dropping into the high-mid range. At the end you can hear a backing track playing. This song may be playing at home while enjoying your instrument.
